_id,created_at,entities.hashtags,geo,lang,place.country,place.full_name,place.name,user.location
6098038c546ac4e6bc9766c3,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,Love Scene 
6098038c546ac4e6bc9766c4,Sun May 09 15:37:46 +0000 2021,"[{""text"":""雑談弾き語り"",""indices"":[46,53]}]",null,ja,,,,null
6098038d546ac4e6bc9766c5,Sun May 09 15:37:46 +0000 2021,[],null,tr,,,,"Kırıkkale, Türkiye"
6098038d546ac4e6bc9766c6,Sun May 09 15:37:46 +0000 2021,[],null,es,,,,"Barranquilla, Colombia"
6098038d546ac4e6bc9766c7,Sun May 09 15:37:46 +0000 2021,"[{""text"":""방탄밤"",""indices"":[17,21]},{""text"":""방탄소년단"",""indices"":[37,43]}]",null,ko,,,,"Gravataí, Brasil"
6098038d546ac4e6bc9766c8,Sun May 09 15:37:46 +0000 2021,"[{""text"":""Anonymous"",""indices"":[56,66]}]",null,es,,,,null
6098038d546ac4e6bc9766c9,Sun May 09 15:37:46 +0000 2021,"[{""text"":""SAFEMOON"",""indices"":[70,79]},{""text"":""SAFEMOONARMY"",""indices"":[80,93]},{""text"":""Evolution"",""indices"":[94,104]}]",null,en,,,,INDONESIA
6098038d546ac4e6bc9766ca,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,null
6098038d546ac4e6bc9766cb,Sun May 09 15:37:46 +0000 2021,[],null,vi,,,,null
6098038d546ac4e6bc9766cc,Sun May 09 15:37:46 +0000 2021,[],null,es,,,,Toay - La Pampa - Argentina
6098038d546ac4e6bc9766cd,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,null
6098038d546ac4e6bc9766ce,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,Guyana
6098038d546ac4e6bc9766cf,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,Occupied Lenape Territory
6098038d546ac4e6bc9766d0,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,shawns dog
6098038d546ac4e6bc9766d1,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"Whittier, CA"
6098038d546ac4e6bc9766d2,Sun May 09 15:37:46 +0000 2021,"[{""text"":""BTS"",""indices"":[31,35]},{""text"":""V"",""indices"":[84,86]}]",null,en,,,,null
6098038d546ac4e6bc9766d3,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"CA, US"
6098038d546ac4e6bc9766d4,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,ATL 
6098038d546ac4e6bc9766d5,Sun May 09 15:37:46 +0000 2021,[],null,th,,,,#GOT7FOREVER 💚🐥
6098038d546ac4e6bc9766d6,Sun May 09 15:37:46 +0000 2021,[],null,pt,,,,null
6098038d546ac4e6bc9766d7,Sun May 09 15:37:46 +0000 2021,[],null,pt,,,,"Manaus-AM, Brasil"
6098038d546ac4e6bc9766d8,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,she/her
6098038d546ac4e6bc9766d9,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,null
6098038d546ac4e6bc9766da,Sun May 09 15:37:46 +0000 2021,[],null,fr,,,,"Florida, USA"
6098038e546ac4e6bc9766db,Sun May 09 15:37:46 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[98,106]},{""text"":""BestFanArmy"",""indices"":[111,123]}]",null,en,,,,null
6098038e546ac4e6bc9766dc,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"Houston, TX"
6098038e546ac4e6bc9766dd,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,ice cream store
6098038e546ac4e6bc9766de,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"she/her, 17, fan account"
6098038e546ac4e6bc9766df,Sun May 09 15:37:46 +0000 2021,[],null,es,,,,null
6098038e546ac4e6bc9766e0,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"Louisville, KY, St Pete, FL"
6098038e546ac4e6bc9766e1,Sun May 09 15:37:46 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[74,88]},{""text"":""방탄소년단"",""indices"":[98,104]},{""text"":""BTS"",""indices"":[105,109]},{""text"":""BTSARMY"",""indices"":[110,118]},{""text"":""BTS_Butter"",""indices"":[119,130]}]",null,es,,,,null
6098038e546ac4e6bc9766e2,Sun May 09 15:37:46 +0000 2021,[],null,pt,,,,"Salvador, Brasil"
6098038e546ac4e6bc9766e3,Sun May 09 15:37:46 +0000 2021,[],null,en,,,,"Goku Black's Cabin"
6098038e546ac4e6bc9766e4,,,,,,,,
6098038e546ac4e6bc9766e5,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038e546ac4e6bc9766e6,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,They/Them
6098038e546ac4e6bc9766e7,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038e546ac4e6bc9766e8,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,"Santiago, Chile"
6098038e546ac4e6bc9766e9,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,, Türkiye 
6098038e546ac4e6bc9766ea,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,Bandırma
6098038e546ac4e6bc9766eb,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,Amsterdam (was: Helsinki)
6098038e546ac4e6bc9766ec,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038e546ac4e6bc9766ed,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,null
6098038e546ac4e6bc9766ee,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,null
6098038e546ac4e6bc9766ef,Sun May 09 15:37:47 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[74,82]},{""text"":""BestFanArmy"",""indices"":[87,99]},{""text"":""iHeartAwards"",""indices"":[103,116]},{""text"":""BTS"",""indices"":[120,124]}]",null,en,,,,null
6098038e546ac4e6bc9766f0,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,we can meet at the end
6098038e546ac4e6bc9766f1,Sun May 09 15:37:47 +0000 2021,[],null,ca,,,,null
6098038f546ac4e6bc9766f2,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038f546ac4e6bc9766f3,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038f546ac4e6bc9766f4,Sun May 09 15:37:47 +0000 2021,"[{""text"":""Dynamite"",""indices"":[58,67]},{""text"":""BestMusicVideo"",""indices"":[72,87]},{""text"":""iHeartAwards"",""indices"":[91,104]}]",null,en,,,,magic shop
6098038f546ac4e6bc9766f5,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,Clouds
6098038f546ac4e6bc9766f6,Sun May 09 15:37:47 +0000 2021,"[{""text"":""Dynamite"",""indices"":[30,39]},{""text"":""BestMusicVideo"",""indices"":[56,71]},{""text"":""iHeartAwards"",""indices"":[79,92]}]",null,en,,,,Bangtan🌙
6098038f546ac4e6bc9766f7,Sun May 09 15:37:47 +0000 2021,[],null,vi,,,,Việt Nam
6098038f546ac4e6bc9766f8,Sun May 09 15:37:47 +0000 2021,"[{""text"":""Dynamite"",""indices"":[49,58]},{""text"":""BestMusicVideo"",""indices"":[63,78]},{""text"":""iHeartAwards"",""indices"":[91,104]}]",null,en,,,,방탄
6098038f546ac4e6bc9766f9,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,"Sertãozinho, São Paulo"
6098038f546ac4e6bc9766fa,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038f546ac4e6bc9766fb,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,for 8 lovely skz members ♡
6098038f546ac4e6bc9766fc,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,Myanmar
6098038f546ac4e6bc9766fd,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038f546ac4e6bc9766fe,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,"İzmir, Türkiye"
6098038f546ac4e6bc9766ff,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
6098038f546ac4e6bc976700,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,null
6098038f546ac4e6bc976701,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,Murrland
6098038f546ac4e6bc976702,Sun May 09 15:37:47 +0000 2021,[],null,fr,,,,null
6098038f546ac4e6bc976703,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,null
6098038f546ac4e6bc976704,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,null
6098038f546ac4e6bc976705,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,she/her
6098038f546ac4e6bc976706,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,null
6098038f546ac4e6bc976707,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,null
6098038f546ac4e6bc976708,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60980390546ac4e6bc976709,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,"Gülbahçesi, Adana"
60980390546ac4e6bc97670a,Sun May 09 15:37:47 +0000 2021,[],null,tr,,,,null
60980390546ac4e6bc97670b,Sun May 09 15:37:47 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[92,106]},{""text"":""BTS_Butter"",""indices"":[107,118]}]",null,en,,,,null
60980390546ac4e6bc97670c,Sun May 09 15:37:47 +0000 2021,[],null,fr,,,,Paris - France
60980390546ac4e6bc97670d,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
60980390546ac4e6bc97670e,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,São Paulo
60980390546ac4e6bc97670f,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,"Calgary, Alberta"
60980390546ac4e6bc976710,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,"Quito, Ecuador"
60980390546ac4e6bc976711,Sun May 09 15:37:47 +0000 2021,[],null,es,,,,Esperando a Godot
60980390546ac4e6bc976712,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
60980390546ac4e6bc976713,Sun May 09 15:37:47 +0000 2021,[],null,en,,,,null
60980390546ac4e6bc976714,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,null
60980390546ac4e6bc976715,Sun May 09 15:37:47 +0000 2021,"[{""text"":""BursaŞehirHastanesi"",""indices"":[56,76]}]",null,tr,,,,null
60980390546ac4e6bc976716,Sun May 09 15:37:47 +0000 2021,[],null,pt,,,,Palmas - TO
60980390546ac4e6bc976717,,,,,,,,
60980390546ac4e6bc976718,Sun May 09 15:37:48 +0000 2021,[],null,ja,,,,日本
60980390546ac4e6bc976719,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,NY
60980390546ac4e6bc97671a,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"Leicester, England"
60980390546ac4e6bc97671b,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980390546ac4e6bc97671c,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"Bognor Regis, England"
60980390546ac4e6bc97671d,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,svt bts skz en-
60980391546ac4e6bc97671e,Sun May 09 15:37:48 +0000 2021,"[{""text"":""Referendum"",""indices"":[101,112]}]",null,fr,,,,null
60980391546ac4e6bc97671f,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,ᴋᴇɴᴍᴀ 𖧧 ᴋᴏᴢᴜᴍᴇ 🎮
60980391546ac4e6bc976720,Sun May 09 15:37:48 +0000 2021,"[{""text"":""Toonami"",""indices"":[37,45]},{""text"":""DragonBallSuper"",""indices"":[46,62]}]",null,en,,,,null
60980391546ac4e6bc976721,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980391546ac4e6bc976722,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980391546ac4e6bc976723,Sun May 09 15:37:48 +0000 2021,"[{""text"":""Dynamite"",""indices"":[56,65]},{""text"":""BestMusicVideo"",""indices"":[72,87]},{""text"":""iHeartAwards"",""indices"":[91,104]}]",null,en,,,,Singapore
60980391546ac4e6bc976724,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980391546ac4e6bc976725,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980391546ac4e6bc976726,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,minaj follows
60980391546ac4e6bc976727,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,Fortaleza
60980391546ac4e6bc976728,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,#𝐀𝐓𝐈𝐍𝐂𝐇𝐎𝐃𝐀 
60980391546ac4e6bc976729,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,Fyodor Plant ♡ 2/18/20
60980391546ac4e6bc97672a,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,the light of your eyes illuminates my heart. @calmlouiez. mad.
60980391546ac4e6bc97672b,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"Amsterdam, Nederland"
60980391546ac4e6bc97672c,Sun May 09 15:37:48 +0000 2021,[],null,tr,,,,"İzmir, Türkiye"
60980391546ac4e6bc97672d,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,"Inhaúma, Rio de Janeiro"
60980391546ac4e6bc97672e,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,"Goiás, Brasil"
60980391546ac4e6bc97672f,Sun May 09 15:37:48 +0000 2021,[],null,tr,,,,la bi gelirmisin lütfen
60980391546ac4e6bc976730,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,they she | minor | fscgc 💭
60980391546ac4e6bc976731,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"Johannesburg, South Africa"
60980391546ac4e6bc976732,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,he/they/she || 🏳️‍🌈
60980392546ac4e6bc976733,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,#StayLovely🌹
60980392546ac4e6bc976734,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,🚶 
60980392546ac4e6bc976735,Sun May 09 15:37:48 +0000 2021,"[{""text"":""IndiaStandsWithIsrael"",""indices"":[73,95]}]",null,en,,,,null
60980392546ac4e6bc976736,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,"Recife, Brasil"
60980392546ac4e6bc976737,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,she/her & they/them
60980392546ac4e6bc976738,Sun May 09 15:37:48 +0000 2021,[],null,und,,,,San Junipero
60980392546ac4e6bc976739,Sun May 09 15:37:48 +0000 2021,[],null,tr,,,,null
60980392546ac4e6bc97673a,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,⚗️ᝬ (ꐦ •᷄ࡇ•᷅ ) 𝗮𝘀𝗵𝗶𝗱𝗼 . 
60980392546ac4e6bc97673b,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,null
60980392546ac4e6bc97673c,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"dance party, ether"
60980392546ac4e6bc97673d,Sun May 09 15:37:48 +0000 2021,[],null,pt,,,,Rio Brilhante MS
60980392546ac4e6bc97673e,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980392546ac4e6bc97673f,Sun May 09 15:37:48 +0000 2021,"[{""text"":""AnnelerGünü"",""indices"":[67,79]}]",null,tr,,,,Mersin
60980392546ac4e6bc976740,Sun May 09 15:37:48 +0000 2021,"[{""text"":""BTSArmy"",""indices"":[57,65]},{""text"":""BestFanArmy"",""indices"":[73,85]},{""text"":""iHeartAwards"",""indices"":[98,111]}]",null,th,,,,null
60980392546ac4e6bc976741,Sun May 09 15:37:48 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[51,66]},{""text"":""BestMusicVideo"",""indices"":[71,86]},{""text"":""iHeartAwards"",""indices"":[90,103]}]",null,en,,,,null
60980392546ac4e6bc976742,Sun May 09 15:37:48 +0000 2021,"[{""text"":""BirAkpRezaletiYaz"",""indices"":[70,88]},{""text"":""AnnelerGünü"",""indices"":[89,101]},{""text"":""SpanishGP"",""indices"":[102,112]},{""text"":""ButterTeaser1"",""indices"":[113,127]}]",null,tr,,,,null
60980392546ac4e6bc976743,Sun May 09 15:37:48 +0000 2021,"[{""text"":""FamilyFeudSA"",""indices"":[91,104]},{""text"":""FamilyFeudAfrica"",""indices"":[105,122]}]",null,en,,,,"Pretoria/ Midrand,South Africa"
60980392546ac4e6bc976744,Sun May 09 15:37:48 +0000 2021,[],null,tr,,,,null
60980392546ac4e6bc976745,Sun May 09 15:37:48 +0000 2021,"[{""text"":""tbt"",""indices"":[39,43]},{""text"":""OnlyFans"",""indices"":[93,102]}]",null,en,,,,null
60980393546ac4e6bc976746,Sun May 09 15:37:48 +0000 2021,[],null,es,,,,null
60980393546ac4e6bc976747,Sun May 09 15:37:48 +0000 2021,[],null,tr,,,,null
60980393546ac4e6bc976748,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,null
60980393546ac4e6bc976749,Sun May 09 15:37:48 +0000 2021,[],null,en,,,,"Karachi, Pakistan"
60980393546ac4e6bc97674a,,,,,,,,
60980393546ac4e6bc97674b,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,"Bizkaia, País Vasco"
60980393546ac4e6bc97674c,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,cg
60980393546ac4e6bc97674d,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980393546ac4e6bc97674e,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980393546ac4e6bc97674f,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"serang,bnten"
60980393546ac4e6bc976750,Sun May 09 15:37:49 +0000 2021,"[{""text"":""EnGüzelAnnemYapar"",""indices"":[101,119]}]",null,tr,,,,"İstanbul, Türkiye"
60980393546ac4e6bc976751,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,she/her | carrd byf
60980393546ac4e6bc976752,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980393546ac4e6bc976753,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,India
60980393546ac4e6bc976754,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,"Taquara, Rio de Janeiro"
60980393546ac4e6bc976755,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,multi • she/they • 23 
60980393546ac4e6bc976756,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Temuco, Chile"
60980393546ac4e6bc976757,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Seattle, WA"
60980393546ac4e6bc976758,Sun May 09 15:37:49 +0000 2021,"[{""text"":""V"",""indices"":[15,17]}]",null,en,,,,null
60980393546ac4e6bc976759,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,Mèxico DF
60980393546ac4e6bc97675a,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,Vibe Curator
60980394546ac4e6bc97675b,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,El Salvador
60980394546ac4e6bc97675c,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc97675d,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,null
60980394546ac4e6bc97675e,Sun May 09 15:37:49 +0000 2021,[],null,fr,,,,null
60980394546ac4e6bc97675f,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc976760,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,"Goiânia, Brasil"
60980394546ac4e6bc976761,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc976762,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,bmi 18  gw:36   h:155
60980394546ac4e6bc976763,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Mumbai, India"
60980394546ac4e6bc976764,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc976765,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,ph
60980394546ac4e6bc976766,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,null
60980394546ac4e6bc976767,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,She/Her - Thinking about Chan
60980394546ac4e6bc976768,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,she/her
60980394546ac4e6bc976769,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,India
60980394546ac4e6bc97676a,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"New York, NY"
60980394546ac4e6bc97676b,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,null
60980394546ac4e6bc97676c,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc97676d,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,"Chaco, Argentina"
60980394546ac4e6bc97676e,Sun May 09 15:37:49 +0000 2021,[],null,es,,,,null
60980394546ac4e6bc97676f,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980394546ac4e6bc976770,Sun May 09 15:37:49 +0000 2021,"[{""text"":""CBMayıstaSağlıkAtaması"",""indices"":[102,125]}]",null,tr,,,,null
60980395546ac4e6bc976771,Sun May 09 15:37:49 +0000 2021,"[{""text"":""BTS_Butter"",""indices"":[127,138]}]",null,en,,,,null
60980395546ac4e6bc976772,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,"Ceará, Brasil"
60980395546ac4e6bc976773,Sun May 09 15:37:49 +0000 2021,"[{""text"":""ButterTeaser1"",""indices"":[49,63]},{""text"":""BTS_Butter"",""indices"":[64,75]}]",null,es,,,,null
60980395546ac4e6bc976774,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,null
60980395546ac4e6bc976775,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Bath, UK • Los Angeles, CA →"
60980395546ac4e6bc976776,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Auburn, Ga.  USA"
60980395546ac4e6bc976777,Sun May 09 15:37:49 +0000 2021,[],null,pt,,,,solo liam
60980395546ac4e6bc976778,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,null
60980395546ac4e6bc976779,Sun May 09 15:37:49 +0000 2021,"[{""text"":""BTSArmy"",""indices"":[97,105]},{""text"":""BestFanArmy"",""indices"":[110,122]}]",null,en,,,,null
60980395546ac4e6bc97677a,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"どんな花だってどんな人だって
永遠じゃない いつか散る囚"
60980395546ac4e6bc97677b,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,Junjun is 20+
60980395546ac4e6bc97677c,Sun May 09 15:37:49 +0000 2021,[],null,en,,,,"Marietta, home of the Braves"
60980395546ac4e6bc97677d,,,,,,,,
60980395546ac4e6bc97677e,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,"São Paulo, Brasil"
60980395546ac4e6bc97677f,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980395546ac4e6bc976780,Sun May 09 15:37:50 +0000 2021,[],null,pl,,,,null
60980395546ac4e6bc976781,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,"Ponte Nova, Brasil"
60980395546ac4e6bc976782,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,Memphis
60980395546ac4e6bc976783,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,"Calabar, Nigeria"
60980395546ac4e6bc976784,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980395546ac4e6bc976785,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,null
60980395546ac4e6bc976786,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,"Santa Marta, Colombia"
60980396546ac4e6bc976787,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980396546ac4e6bc976788,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,"Serra, Brasil"
60980396546ac4e6bc976789,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,army since 2015
60980396546ac4e6bc97678a,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,NY✈NC
60980396546ac4e6bc97678b,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,𝗕𝗧𝗦 ♡￤𝗢𝘁7￤𝗦𝗵𝗲/𝗵𝗲𝗿 
60980396546ac4e6bc97678c,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,Guayaquil-Ecuador
60980396546ac4e6bc97678d,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,"台北市, 台灣"
60980396546ac4e6bc97678e,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,Manzanillo
60980396546ac4e6bc97678f,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,chile santiago / cordobes 
60980396546ac4e6bc976790,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,"Shinjuku-ku, Tokyo"
60980396546ac4e6bc976791,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,"211 S. ADAMS AVE Dallas, Texas"
60980396546ac4e6bc976792,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980396546ac4e6bc976793,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,"Bogotá, D.C., Colombia"
60980396546ac4e6bc976794,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,null
60980396546ac4e6bc976795,Sun May 09 15:37:50 +0000 2021,[],null,de,,,,null
60980396546ac4e6bc976796,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980396546ac4e6bc976797,Sun May 09 15:37:50 +0000 2021,[],null,und,,,,null
60980396546ac4e6bc976798,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,fan•acc | 🇵🇭
60980396546ac4e6bc976799,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980396546ac4e6bc97679a,Sun May 09 15:37:50 +0000 2021,[],null,pt,Brasil,"Rio de Janeiro, Brasil",Rio de Janeiro,Em Oto Patamar 🔴⚫
60980396546ac4e6bc97679b,Sun May 09 15:37:50 +0000 2021,[],null,pt,,,,"Novato, CA"
60980396546ac4e6bc97679c,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,🇵🇭
60980397546ac4e6bc97679d,Sun May 09 15:37:50 +0000 2021,[],null,ja,,,,茨城
60980397546ac4e6bc97679e,Sun May 09 15:37:50 +0000 2021,"[{""text"":""MOONSCRIBBLES"",""indices"":[21,35]}]",null,en,,,,Estado de México
60980397546ac4e6bc97679f,Sun May 09 15:37:50 +0000 2021,"[{""text"":""SNL"",""indices"":[89,93]}]",null,en,,,,null
60980397546ac4e6bc9767a0,Sun May 09 15:37:50 +0000 2021,[],null,en,,,,null
60980397546ac4e6bc9767a1,Sun May 09 15:37:50 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[130,138]}]",null,vi,,,,"Bến Tre, Việt Nam"
60980397546ac4e6bc9767a2,Sun May 09 15:37:50 +0000 2021,"[{""text"":""Royals"",""indices"":[115,122]}]",null,en,,,,"St Louis, MO"
60980397546ac4e6bc9767a3,Sun May 09 15:37:50 +0000 2021,"[{""text"":""张嘉元"",""indices"":[20,24]},{""text"":""ZhangJiayuan"",""indices"":[25,38]},{""text"":""MomIwannasay"",""indices"":[69,82]}]",null,en,,,,(she/her)
60980397546ac4e6bc9767a4,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,"Medellín, Colombia"
60980397546ac4e6bc9767a5,Sun May 09 15:37:50 +0000 2021,"[{""text"":""방탄소년단"",""indices"":[64,70]},{""text"":""ButterTeaser1"",""indices"":[73,87]},{""text"":""Dynamite"",""indices"":[89,98]},{""text"":""BestMusicVideo"",""indices"":[99,114]},{""text"":""iHeartAwards"",""indices"":[115,128]}]",null,vi,,,,null
60980397546ac4e6bc9767a6,Sun May 09 15:37:50 +0000 2021,"[{""text"":""BTS_Butter"",""indices"":[72,83]}]",null,pt,,,,null
60980397546ac4e6bc9767a7,Sun May 09 15:37:50 +0000 2021,[],null,es,,,,null
60980397546ac4e6bc9767a8,Sun May 09 15:37:50 +0000 2021,[],null,tr,,,,null
